word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
vice,1.0,21.0,2697.0,176856.0,3.70782,1.18741,3.12262,0.32024,22.0,179553.0,1.22526,Haddad_Fernando
vice-presidente,1.0,3.0,2697.0,176856.0,3.70782,0.16963,21.85836,0.04575,4.0,179553.0,0.22278,Haddad_Fernando
vida,1.0,349.0,2697.0,176856.0,3.70782,19.73357,0.18789,5.32214,350.0,179553.0,19.49285,Haddad_Fernando
vinte,1.0,2.0,2697.0,176856.0,3.70782,0.11309,32.78754,0.0305,3.0,179553.0,0.16708,Haddad_Fernando
vira,1.0,13.0,2697.0,176856.0,3.70782,0.73506,5.04424,0.19825,14.0,179553.0,0.77971,Haddad_Fernando
virar,2.0,15.0,2697.0,176856.0,7.41565,0.84815,8.74334,0.11437,17.0,179553.0,0.9468,Haddad_Fernando
visa,1.0,1.0,2697.0,176856.0,3.70782,0.05654,65.57508,0.01525,2.0,179553.0,0.11139,Haddad_Fernando
vista,1.0,28.0,2697.0,176856.0,3.70782,1.58321,2.34197,0.42699,29.0,179553.0,1.61512,Haddad_Fernando
viu,1.0,18.0,2697.0,176856.0,3.70782,1.01778,3.64306,0.27449,19.0,179553.0,1.05818,Haddad_Fernando
vive,1.0,37.0,2697.0,176856.0,3.70782,2.0921,1.7723,0.56424,38.0,179553.0,2.11637,Haddad_Fernando
vivemos,1.0,34.0,2697.0,176856.0,3.70782,1.92247,1.92868,0.51849,35.0,179553.0,1.94929,Haddad_Fernando
viária,1.0,1.0,2697.0,176856.0,3.70782,0.05654,65.57508,0.01525,2.0,179553.0,0.11139,Haddad_Fernando
viés,1.0,5.0,2697.0,176856.0,3.70782,0.28272,13.11502,0.07625,6.0,179553.0,0.33416,Haddad_Fernando
volta,1.0,55.0,2697.0,176856.0,3.70782,3.10987,1.19227,0.83873,56.0,179553.0,3.11886,Haddad_Fernando
vou,1.0,187.0,2697.0,176856.0,3.70782,10.57357,0.35067,2.85169,188.0,179553.0,10.47045,Haddad_Fernando
voz,1.0,33.0,2697.0,176856.0,3.70782,1.86592,1.98712,0.50324,34.0,179553.0,1.89359,Haddad_Fernando
vão,2.0,177.0,2697.0,176856.0,7.41565,10.00814,0.74096,1.3496,179.0,179553.0,9.9692,Haddad_Fernando
vê,1.0,16.0,2697.0,176856.0,3.70782,0.90469,4.09844,0.244,17.0,179553.0,0.9468,Haddad_Fernando
vídeo,1.0,174.0,2697.0,176856.0,3.70782,9.83851,0.37687,2.65345,175.0,179553.0,9.74643,Haddad_Fernando
vítimas,1.0,27.0,2697.0,176856.0,3.70782,1.52667,2.42871,0.41174,28.0,179553.0,1.55943,Haddad_Fernando
wagner,1.0,11.0,2697.0,176856.0,3.70782,0.62197,5.96137,0.16775,12.0,179553.0,0.66833,Haddad_Fernando
washington,1.0,7.0,2697.0,176856.0,3.70782,0.3958,9.36787,0.10675,8.0,179553.0,0.44555,Haddad_Fernando
york,2.0,8.0,2697.0,176856.0,7.41565,0.45235,16.39377,0.061,10.0,179553.0,0.55694,Haddad_Fernando
zanin,1.0,5.0,2697.0,176856.0,3.70782,0.28272,13.11502,0.07625,6.0,179553.0,0.33416,Haddad_Fernando
zelândia,1.0,1.0,2697.0,176856.0,3.70782,0.05654,65.57508,0.01525,2.0,179553.0,0.11139,Haddad_Fernando
zerar,1.0,1.0,2697.0,176856.0,3.70782,0.05654,65.57508,0.01525,2.0,179553.0,0.11139,Haddad_Fernando
zero,1.0,21.0,2697.0,176856.0,3.70782,1.18741,3.12262,0.32024,22.0,179553.0,1.22526,Haddad_Fernando
área,2.0,52.0,2697.0,176856.0,7.41565,2.94025,2.52212,0.39649,54.0,179553.0,3.00747,Haddad_Fernando
áudio,1.0,2.0,2697.0,176856.0,3.70782,0.11309,32.78754,0.0305,3.0,179553.0,0.16708,Haddad_Fernando
ângela,1.0,1.0,2697.0,176856.0,3.70782,0.05654,65.57508,0.01525,2.0,179553.0,0.11139,Haddad_Fernando
ônibus,3.0,50.0,2697.0,176856.0,11.12347,2.82716,3.93451,0.25416,53.0,179553.0,2.95177,Haddad_Fernando
única,2.0,69.0,2697.0,176856.0,7.41565,3.90148,1.90073,0.52611,71.0,179553.0,3.95426,Haddad_Fernando
