word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
gente,6.0,479.0,4047.0,175506.0,14.8258,27.29251,0.54322,1.84088,485.0,179553.0,27.01152,silva_marina
gerais,1.0,41.0,4047.0,175506.0,2.47097,2.3361,1.05773,0.94542,42.0,179553.0,2.33914,silva_marina
geral,3.0,17.0,4047.0,175506.0,7.4129,0.96863,7.65299,0.13067,20.0,179553.0,1.11388,silva_marina
geração,1.0,82.0,4047.0,175506.0,2.47097,4.6722,0.52887,1.89084,83.0,179553.0,4.62259,silva_marina
gestão,3.0,83.0,4047.0,175506.0,7.4129,4.72918,1.56748,0.63797,86.0,179553.0,4.78967,silva_marina
gigante,3.0,8.0,4047.0,175506.0,7.4129,0.45582,16.2626,0.06149,11.0,179553.0,0.61263,silva_marina
gleici,1.0,4.0,4047.0,175506.0,2.47097,0.22791,10.84173,0.09224,5.0,179553.0,0.27847,silva_marina
globais,1.0,1.0,4047.0,175506.0,2.47097,0.05698,43.36694,0.02306,2.0,179553.0,0.11139,silva_marina
global,3.0,11.0,4047.0,175506.0,7.4129,0.62676,11.82735,0.08455,14.0,179553.0,0.77971,silva_marina
godoy,1.0,10.0,4047.0,175506.0,2.47097,0.56978,4.33669,0.23059,11.0,179553.0,0.61263,silva_marina
golpear,1.0,1.0,4047.0,175506.0,2.47097,0.05698,43.36694,0.02306,2.0,179553.0,0.11139,silva_marina
google,1.0,1.0,4047.0,175506.0,2.47097,0.05698,43.36694,0.02306,2.0,179553.0,0.11139,silva_marina
governa,4.0,6.0,4047.0,175506.0,9.88386,0.34187,28.91129,0.03459,10.0,179553.0,0.55694,silva_marina
governador,1.0,107.0,4047.0,175506.0,2.47097,6.09666,0.4053,2.46732,108.0,179553.0,6.01494,silva_marina
governante,2.0,11.0,4047.0,175506.0,4.94193,0.62676,7.8849,0.12682,13.0,179553.0,0.72402,silva_marina
governantes,4.0,27.0,4047.0,175506.0,9.88386,1.53841,6.42473,0.15565,31.0,179553.0,1.72651,silva_marina
governança,1.0,15.0,4047.0,175506.0,2.47097,0.85467,2.89113,0.34589,16.0,179553.0,0.8911,silva_marina
governar,1.0,55.0,4047.0,175506.0,2.47097,3.1338,0.78849,1.26825,56.0,179553.0,3.11886,silva_marina
governo,10.0,782.0,4047.0,175506.0,24.70966,44.55688,0.55456,1.80322,792.0,179553.0,44.10954,silva_marina
governos,2.0,102.0,4047.0,175506.0,4.94193,5.81177,0.85033,1.17601,104.0,179553.0,5.79216,silva_marina
grande,3.0,481.0,4047.0,175506.0,7.4129,27.40647,0.27048,3.69713,484.0,179553.0,26.95583,silva_marina
grandeza,2.0,9.0,4047.0,175506.0,4.94193,0.5128,9.6371,0.10377,11.0,179553.0,0.61263,silva_marina
grata,1.0,4.0,4047.0,175506.0,2.47097,0.22791,10.84173,0.09224,5.0,179553.0,0.27847,silva_marina
gratidão,1.0,7.0,4047.0,175506.0,2.47097,0.39885,6.19528,0.16141,8.0,179553.0,0.44555,silva_marina
gratificante,1.0,7.0,4047.0,175506.0,2.47097,0.39885,6.19528,0.16141,8.0,179553.0,0.44555,silva_marina
grave,5.0,42.0,4047.0,175506.0,12.35483,2.39308,5.16273,0.1937,47.0,179553.0,2.61761,silva_marina
gravei,1.0,9.0,4047.0,175506.0,2.47097,0.5128,4.81855,0.20753,10.0,179553.0,0.55694,silva_marina
graves,4.0,6.0,4047.0,175506.0,9.88386,0.34187,28.91129,0.03459,10.0,179553.0,0.55694,silva_marina
gravidade,1.0,1.0,4047.0,175506.0,2.47097,0.05698,43.36694,0.02306,2.0,179553.0,0.11139,silva_marina
graça,1.0,9.0,4047.0,175506.0,2.47097,0.5128,4.81855,0.20753,10.0,179553.0,0.55694,silva_marina
graças,1.0,39.0,4047.0,175506.0,2.47097,2.22215,1.11197,0.8993,40.0,179553.0,2.22775,silva_marina
grito,1.0,5.0,4047.0,175506.0,2.47097,0.28489,8.67339,0.1153,6.0,179553.0,0.33416,silva_marina
guardo,1.0,1.0,4047.0,175506.0,2.47097,0.05698,43.36694,0.02306,2.0,179553.0,0.11139,silva_marina
guilherme,1.0,14.0,4047.0,175506.0,2.47097,0.79769,3.09764,0.32283,15.0,179553.0,0.83541,silva_marina
gás,1.0,31.0,4047.0,175506.0,2.47097,1.76632,1.39893,0.71483,32.0,179553.0,1.7822,silva_marina
habeas,1.0,20.0,4047.0,175506.0,2.47097,1.13956,2.16835,0.46118,21.0,179553.0,1.16957,silva_marina
harvard,1.0,1.0,4047.0,175506.0,2.47097,0.05698,43.36694,0.02306,2.0,179553.0,0.11139,silva_marina
hashtag,3.0,14.0,4047.0,175506.0,7.4129,0.79769,9.29292,0.10761,17.0,179553.0,0.9468,silva_marina
havia,1.0,15.0,4047.0,175506.0,2.47097,0.85467,2.89113,0.34589,16.0,179553.0,0.8911,silva_marina
havíamos,1.0,1.0,4047.0,175506.0,2.47097,0.05698,43.36694,0.02306,2.0,179553.0,0.11139,silva_marina
hawking,1.0,3.0,4047.0,175506.0,2.47097,0.17093,14.45565,0.06918,4.0,179553.0,0.22278,silva_marina
heley,3.0,4.0,4047.0,175506.0,7.4129,0.22791,32.5252,0.03075,7.0,179553.0,0.38986,silva_marina
história,1.0,220.0,4047.0,175506.0,2.47097,12.53518,0.19712,5.07299,221.0,179553.0,12.30834,silva_marina
histórica,1.0,16.0,4047.0,175506.0,2.47097,0.91165,2.71043,0.36894,17.0,179553.0,0.9468,silva_marina
hj,2.0,11.0,4047.0,175506.0,4.94193,0.62676,7.8849,0.12682,13.0,179553.0,0.72402,silva_marina
