word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
próxima,2.0,50.0,1758.0,177795.0,11.37656,2.81223,4.04539,0.24719,52.0,179553.0,2.89608,cirogomes
publico,2.0,1.0,1758.0,177795.0,11.37656,0.05624,202.26962,0.00494,3.0,179553.0,0.16708,cirogomes
pude,1.0,17.0,1758.0,177795.0,5.68828,0.95616,5.94911,0.16809,18.0,179553.0,1.00249,cirogomes
pública,4.0,303.0,1758.0,177795.0,22.75313,17.0421,1.33511,0.749,307.0,179553.0,17.09802,cirogomes
públicos,1.0,116.0,1758.0,177795.0,5.68828,6.52437,0.87185,1.14698,117.0,179553.0,6.51618,cirogomes
quadrilha,1.0,5.0,1758.0,177795.0,5.68828,0.28122,20.22696,0.04944,6.0,179553.0,0.33416,cirogomes
quantas,1.0,7.0,1758.0,177795.0,5.68828,0.39371,14.44783,0.06921,8.0,179553.0,0.44555,cirogomes
quanto,1.0,92.0,1758.0,177795.0,5.68828,5.1745,1.09929,0.90968,93.0,179553.0,5.17953,cirogomes
quantos,1.0,7.0,1758.0,177795.0,5.68828,0.39371,14.44783,0.06921,8.0,179553.0,0.44555,cirogomes
quarta,1.0,13.0,1758.0,177795.0,5.68828,0.73118,7.7796,0.12854,14.0,179553.0,0.77971,cirogomes
quase,3.0,108.0,1758.0,177795.0,17.06485,6.07441,2.8093,0.35596,111.0,179553.0,6.18202,cirogomes
queixa,1.0,1.0,1758.0,177795.0,5.68828,0.05624,101.13481,0.00989,2.0,179553.0,0.11139,cirogomes
querem,2.0,200.0,1758.0,177795.0,11.37656,11.24891,1.01135,0.98878,202.0,179553.0,11.25016,cirogomes
querendo,1.0,21.0,1758.0,177795.0,5.68828,1.18114,4.81594,0.20764,22.0,179553.0,1.22526,cirogomes
querer,1.0,29.0,1758.0,177795.0,5.68828,1.63109,3.48741,0.28675,30.0,179553.0,1.67082,cirogomes
quilômetros,2.0,7.0,1758.0,177795.0,11.37656,0.39371,28.89566,0.03461,9.0,179553.0,0.50124,cirogomes
quinta-feira,2.0,32.0,1758.0,177795.0,11.37656,1.79983,6.32093,0.1582,34.0,179553.0,1.89359,cirogomes
racismo,2.0,14.0,1758.0,177795.0,11.37656,0.78742,14.44783,0.06921,16.0,179553.0,0.8911,cirogomes
radio,1.0,6.0,1758.0,177795.0,5.68828,0.33747,16.8558,0.05933,7.0,179553.0,0.38986,cirogomes
rafael,1.0,11.0,1758.0,177795.0,5.68828,0.61869,9.19407,0.10877,12.0,179553.0,0.66833,cirogomes
ranking,2.0,20.0,1758.0,177795.0,11.37656,1.12489,10.11348,0.09888,22.0,179553.0,1.22526,cirogomes
real,1.0,35.0,1758.0,177795.0,5.68828,1.96856,2.88957,0.34607,36.0,179553.0,2.00498,cirogomes
realizada,1.0,19.0,1758.0,177795.0,5.68828,1.06865,5.32288,0.18787,20.0,179553.0,1.11388,cirogomes
realizado,1.0,32.0,1758.0,177795.0,5.68828,1.79983,3.16046,0.31641,33.0,179553.0,1.8379,cirogomes
realizou,1.0,11.0,1758.0,177795.0,5.68828,0.61869,9.19407,0.10877,12.0,179553.0,0.66833,cirogomes
recebendo,1.0,14.0,1758.0,177795.0,5.68828,0.78742,7.22392,0.13843,15.0,179553.0,0.83541,cirogomes
recebi,1.0,32.0,1758.0,177795.0,5.68828,1.79983,3.16046,0.31641,33.0,179553.0,1.8379,cirogomes
recebido,2.0,19.0,1758.0,177795.0,11.37656,1.06865,10.64577,0.09393,21.0,179553.0,1.16957,cirogomes
recebo,1.0,13.0,1758.0,177795.0,5.68828,0.73118,7.7796,0.12854,14.0,179553.0,0.77971,cirogomes
receita,1.0,7.0,1758.0,177795.0,5.68828,0.39371,14.44783,0.06921,8.0,179553.0,0.44555,cirogomes
recife,1.0,22.0,1758.0,177795.0,5.68828,1.23738,4.59704,0.21753,23.0,179553.0,1.28096,cirogomes
recuperação,1.0,73.0,1758.0,177795.0,5.68828,4.10585,1.38541,0.72181,74.0,179553.0,4.12135,cirogomes
rede,1.0,112.0,1758.0,177795.0,5.68828,6.29939,0.90299,1.10743,113.0,179553.0,6.29341,cirogomes
redes,1.0,64.0,1758.0,177795.0,5.68828,3.59965,1.58023,0.63282,65.0,179553.0,3.6201,cirogomes
redução,1.0,53.0,1758.0,177795.0,5.68828,2.98096,1.9082,0.52405,54.0,179553.0,3.00747,cirogomes
reflexão,1.0,15.0,1758.0,177795.0,5.68828,0.84367,6.74232,0.14832,16.0,179553.0,0.8911,cirogomes
reforma,3.0,335.0,1758.0,177795.0,17.06485,18.84192,0.90568,1.10414,338.0,179553.0,18.82453,cirogomes
reformas,1.0,92.0,1758.0,177795.0,5.68828,5.1745,1.09929,0.90968,93.0,179553.0,5.17953,cirogomes
relacionar,1.0,1.0,1758.0,177795.0,5.68828,0.05624,101.13481,0.00989,2.0,179553.0,0.11139,cirogomes
relações,3.0,21.0,1758.0,177795.0,17.06485,1.18114,14.44783,0.06921,24.0,179553.0,1.33665,cirogomes
relembrar,1.0,5.0,1758.0,177795.0,5.68828,0.28122,20.22696,0.04944,6.0,179553.0,0.33416,cirogomes
remoto,1.0,1.0,1758.0,177795.0,5.68828,0.05624,101.13481,0.00989,2.0,179553.0,0.11139,cirogomes
repito,1.0,4.0,1758.0,177795.0,5.68828,0.22498,25.2837,0.03955,5.0,179553.0,0.27847,cirogomes
representa,1.0,34.0,1758.0,177795.0,5.68828,1.91231,2.97455,0.33618,35.0,179553.0,1.94929,cirogomes
resistência,1.0,76.0,1758.0,177795.0,5.68828,4.27459,1.33072,0.75147,77.0,179553.0,4.28843,cirogomes
resolveu,1.0,7.0,1758.0,177795.0,5.68828,0.39371,14.44783,0.06921,8.0,179553.0,0.44555,cirogomes
resultado,1.0,90.0,1758.0,177795.0,5.68828,5.06201,1.12372,0.8899,91.0,179553.0,5.06814,cirogomes
retirar,1.0,14.0,1758.0,177795.0,5.68828,0.78742,7.22392,0.13843,15.0,179553.0,0.83541,cirogomes
reuni,2.0,8.0,1758.0,177795.0,11.37656,0.44996,25.2837,0.03955,10.0,179553.0,0.55694,cirogomes
reunião,1.0,82.0,1758.0,177795.0,5.68828,4.61205,1.23335,0.8108,83.0,179553.0,4.62259,cirogomes
reuters,1.0,1.0,1758.0,177795.0,5.68828,0.05624,101.13481,0.00989,2.0,179553.0,0.11139,cirogomes
revista,1.0,63.0,1758.0,177795.0,5.68828,3.54341,1.60531,0.62293,64.0,179553.0,3.56441,cirogomes
rigor,1.0,8.0,1758.0,177795.0,5.68828,0.44996,12.64185,0.0791,9.0,179553.0,0.50124,cirogomes
rigorosa,1.0,1.0,1758.0,177795.0,5.68828,0.05624,101.13481,0.00989,2.0,179553.0,0.11139,cirogomes
rio,6.0,319.0,1758.0,177795.0,34.12969,17.94201,1.90222,0.5257,325.0,179553.0,18.10051,cirogomes
riscos,1.0,4.0,1758.0,177795.0,5.68828,0.22498,25.2837,0.03955,5.0,179553.0,0.27847,cirogomes
rj,1.0,53.0,1758.0,177795.0,5.68828,2.98096,1.9082,0.52405,54.0,179553.0,3.00747,cirogomes
rn,1.0,3.0,1758.0,177795.0,5.68828,0.16873,33.7116,0.02966,4.0,179553.0,0.22278,cirogomes
roberto,1.0,28.0,1758.0,177795.0,5.68828,1.57485,3.61196,0.27686,29.0,179553.0,1.61512,cirogomes
rocha,1.0,10.0,1758.0,177795.0,5.68828,0.56245,10.11348,0.09888,11.0,179553.0,0.61263,cirogomes
rock,1.0,1.0,1758.0,177795.0,5.68828,0.05624,101.13481,0.00989,2.0,179553.0,0.11139,cirogomes
rodar,1.0,2.0,1758.0,177795.0,5.68828,0.11249,50.56741,0.01978,3.0,179553.0,0.16708,cirogomes
rondônia,1.0,5.0,1758.0,177795.0,5.68828,0.28122,20.22696,0.04944,6.0,179553.0,0.33416,cirogomes
rumo,1.0,31.0,1758.0,177795.0,5.68828,1.74358,3.26241,0.30652,32.0,179553.0,1.7822,cirogomes
rural,2.0,35.0,1758.0,177795.0,11.37656,1.96856,5.77913,0.17304,37.0,179553.0,2.06067,cirogomes
rádio,1.0,98.0,1758.0,177795.0,5.68828,5.51197,1.03199,0.969,99.0,179553.0,5.51369,cirogomes
saber,2.0,89.0,1758.0,177795.0,11.37656,5.00577,2.27269,0.44001,91.0,179553.0,5.06814,cirogomes
samba,1.0,8.0,1758.0,177795.0,5.68828,0.44996,12.64185,0.0791,9.0,179553.0,0.50124,cirogomes
santa,3.0,70.0,1758.0,177795.0,17.06485,3.93712,4.33435,0.23072,73.0,179553.0,4.06565,cirogomes
santana,4.0,10.0,1758.0,177795.0,22.75313,0.56245,40.45392,0.02472,14.0,179553.0,0.77971,cirogomes
santos,2.0,52.0,1758.0,177795.0,11.37656,2.92472,3.8898,0.25708,54.0,179553.0,3.00747,cirogomes
saídas,1.0,30.0,1758.0,177795.0,5.68828,1.68734,3.37116,0.29663,31.0,179553.0,1.72651,cirogomes
saúde,1.0,209.0,1758.0,177795.0,5.68828,11.75511,0.4839,2.06655,210.0,179553.0,11.69571,cirogomes
sc,2.0,17.0,1758.0,177795.0,11.37656,0.95616,11.89821,0.08405,19.0,179553.0,1.05818,cirogomes
seguinte,1.0,15.0,1758.0,177795.0,5.68828,0.84367,6.74232,0.14832,16.0,179553.0,0.8911,cirogomes
seguir,1.0,63.0,1758.0,177795.0,5.68828,3.54341,1.60531,0.62293,64.0,179553.0,3.56441,cirogomes
segunda,1.0,162.0,1758.0,177795.0,5.68828,9.11162,0.62429,1.60182,163.0,179553.0,9.0781,cirogomes
