word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
buscamos,1.0,3.0,16680.0,162873.0,0.59952,0.18419,3.25486,0.30723,4.0,179553.0,0.22278,joaoamoedonovo
buscando,5.0,2.0,16680.0,162873.0,2.9976,0.1228,24.41142,0.04096,7.0,179553.0,0.38986,joaoamoedonovo
básica,19.0,14.0,16680.0,162873.0,11.39089,0.85957,13.25191,0.07546,33.0,179553.0,1.8379,joaoamoedonovo
básico,8.0,14.0,16680.0,162873.0,4.79616,0.85957,5.57975,0.17922,22.0,179553.0,1.22526,joaoamoedonovo
básicos,3.0,1.0,16680.0,162873.0,1.79856,0.0614,29.29371,0.03414,4.0,179553.0,0.22278,joaoamoedonovo
bônus,1.0,2.0,16680.0,162873.0,0.59952,0.1228,4.88228,0.20482,3.0,179553.0,0.16708,joaoamoedonovo
cabe,5.0,26.0,16680.0,162873.0,2.9976,1.59634,1.8778,0.53254,31.0,179553.0,1.72651,joaoamoedonovo
cabeça,2.0,60.0,16680.0,162873.0,1.19904,3.68385,0.32549,3.07233,62.0,179553.0,3.45302,joaoamoedonovo
cabide,2.0,1.0,16680.0,162873.0,1.19904,0.0614,19.52914,0.05121,3.0,179553.0,0.16708,joaoamoedonovo
cada,31.0,163.0,16680.0,162873.0,18.58513,10.0078,1.85707,0.53848,194.0,179553.0,10.80461,joaoamoedonovo
cadastre-se,2.0,1.0,16680.0,162873.0,1.19904,0.0614,19.52914,0.05121,3.0,179553.0,0.16708,joaoamoedonovo
cadeia,1.0,18.0,16680.0,162873.0,0.59952,1.10516,0.54248,1.8434,19.0,179553.0,1.05818,joaoamoedonovo
cadeira,1.0,6.0,16680.0,162873.0,0.59952,0.36839,1.62743,0.61447,7.0,179553.0,0.38986,joaoamoedonovo
cair,2.0,11.0,16680.0,162873.0,1.19904,0.67537,1.77538,0.56326,13.0,179553.0,0.72402,joaoamoedonovo
caixa,6.0,24.0,16680.0,162873.0,3.59712,1.47354,2.44114,0.40964,30.0,179553.0,1.67082,joaoamoedonovo
