word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
afinal,1.0,10.0,10695.0,168858.0,0.93502,0.59221,1.57885,0.63337,11.0,179553.0,0.61263,jaqueswagner
afirma,3.0,39.0,10695.0,168858.0,2.80505,2.30963,1.2145,0.82338,42.0,179553.0,2.33914,jaqueswagner
afirmam,1.0,5.0,10695.0,168858.0,0.93502,0.29611,3.1577,0.31669,6.0,179553.0,0.33416,jaqueswagner
afirmar,2.0,7.0,10695.0,168858.0,1.87003,0.41455,4.511,0.22168,9.0,179553.0,0.50124,jaqueswagner
afirmações,1.0,2.0,10695.0,168858.0,0.93502,0.11844,7.89425,0.12667,3.0,179553.0,0.16708,jaqueswagner
afirmou,8.0,13.0,10695.0,168858.0,7.48013,0.76988,9.716,0.10292,21.0,179553.0,1.16957,jaqueswagner
afonso,1.0,2.0,10695.0,168858.0,0.93502,0.11844,7.89425,0.12667,3.0,179553.0,0.16708,jaqueswagner
afora,3.0,3.0,10695.0,168858.0,2.80505,0.17766,15.7885,0.06334,6.0,179553.0,0.33416,jaqueswagner
agem,1.0,4.0,10695.0,168858.0,0.93502,0.23689,3.94712,0.25335,5.0,179553.0,0.27847,jaqueswagner
agenda,3.0,69.0,10695.0,168858.0,2.80505,4.08627,0.68646,1.45676,72.0,179553.0,4.00996,jaqueswagner
agora,23.0,545.0,10695.0,168858.0,21.50538,32.27564,0.6663,1.50082,568.0,179553.0,31.63411,jaqueswagner
agosto,1.0,4.0,10695.0,168858.0,0.93502,0.23689,3.94712,0.25335,5.0,179553.0,0.27847,jaqueswagner
agraciado,1.0,1.0,10695.0,168858.0,0.93502,0.05922,15.7885,0.06334,2.0,179553.0,0.11139,jaqueswagner
agradecendo,1.0,3.0,10695.0,168858.0,0.93502,0.17766,5.26283,0.19001,4.0,179553.0,0.22278,jaqueswagner
agradeço,6.0,92.0,10695.0,168858.0,5.6101,5.44836,1.02968,0.97117,98.0,179553.0,5.458,jaqueswagner
agradável,1.0,4.0,10695.0,168858.0,0.93502,0.23689,3.94712,0.25335,5.0,179553.0,0.27847,jaqueswagner
agressões,2.0,11.0,10695.0,168858.0,1.87003,0.65143,2.87064,0.34835,13.0,179553.0,0.72402,jaqueswagner
agricultura,3.0,42.0,10695.0,168858.0,2.80505,2.4873,1.12775,0.88672,45.0,179553.0,2.50622,jaqueswagner
aguardar,2.0,3.0,10695.0,168858.0,1.87003,0.17766,10.52567,0.09501,5.0,179553.0,0.27847,jaqueswagner
aguenta,1.0,12.0,10695.0,168858.0,0.93502,0.71066,1.31571,0.76005,13.0,179553.0,0.72402,jaqueswagner
aguiar,2.0,9.0,10695.0,168858.0,1.87003,0.53299,3.50856,0.28502,11.0,179553.0,0.61263,jaqueswagner
ainda,40.0,337.0,10695.0,168858.0,37.40065,19.9576,1.87401,0.53362,377.0,179553.0,20.99659,jaqueswagner
