word,__sum_candidate,__sum_others,__total_candidate,__total_others,__ratio_candidate,__ratio_others,more_likely_candidate,more_likely_others,__sum_all,__total_all,__ratio_all,candidate
apoio,169.0,125.0,39271.0,140282.0,43.0343,8.91062,4.82955,0.20706,294.0,179553.0,16.374,alvarodias_
apoios,2.0,3.0,39271.0,140282.0,0.50928,0.21385,2.38143,0.41991,5.0,179553.0,0.27847,alvarodias_
apoiou,2.0,5.0,39271.0,140282.0,0.50928,0.35642,1.42886,0.69986,7.0,179553.0,0.38986,alvarodias_
aponta,1.0,10.0,39271.0,140282.0,0.25464,0.71285,0.35722,2.79943,11.0,179553.0,0.61263,alvarodias_
aposentadoria,31.0,33.0,39271.0,140282.0,7.89387,2.3524,3.35566,0.298,64.0,179553.0,3.56441,alvarodias_
aposentadorias,3.0,7.0,39271.0,140282.0,0.76392,0.49899,1.53092,0.6532,10.0,179553.0,0.55694,alvarodias_
aposentados,1.0,12.0,39271.0,140282.0,0.25464,0.85542,0.29768,3.35932,13.0,179553.0,0.72402,alvarodias_
aposentar,1.0,5.0,39271.0,140282.0,0.25464,0.35642,0.71443,1.39972,6.0,179553.0,0.33416,alvarodias_
aposta,2.0,1.0,39271.0,140282.0,0.50928,0.07128,7.1443,0.13997,3.0,179553.0,0.16708,alvarodias_
apostamos,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
apreendidas,1.0,2.0,39271.0,140282.0,0.25464,0.14257,1.78608,0.55989,3.0,179553.0,0.16708,alvarodias_
aprendemos,1.0,5.0,39271.0,140282.0,0.25464,0.35642,0.71443,1.39972,6.0,179553.0,0.33416,alvarodias_
aprenderam,1.0,6.0,39271.0,140282.0,0.25464,0.42771,0.59536,1.67966,7.0,179553.0,0.38986,alvarodias_
aprendeu,1.0,5.0,39271.0,140282.0,0.25464,0.35642,0.71443,1.39972,6.0,179553.0,0.33416,alvarodias_
apresenta,6.0,8.0,39271.0,140282.0,1.52784,0.57028,2.67911,0.37326,14.0,179553.0,0.77971,alvarodias_
apresentada,5.0,4.0,39271.0,140282.0,1.2732,0.28514,4.46519,0.22395,9.0,179553.0,0.50124,alvarodias_
apresentadas,4.0,2.0,39271.0,140282.0,1.01856,0.14257,7.1443,0.13997,6.0,179553.0,0.33416,alvarodias_
apresentado,8.0,1.0,39271.0,140282.0,2.03713,0.07128,28.57722,0.03499,9.0,179553.0,0.50124,alvarodias_
apresentador,2.0,2.0,39271.0,140282.0,0.50928,0.14257,3.57215,0.27994,4.0,179553.0,0.22278,alvarodias_
apresentadora,1.0,2.0,39271.0,140282.0,0.25464,0.14257,1.78608,0.55989,3.0,179553.0,0.16708,alvarodias_
apresentados,1.0,3.0,39271.0,140282.0,0.25464,0.21385,1.19072,0.83983,4.0,179553.0,0.22278,alvarodias_
apresentam,1.0,3.0,39271.0,140282.0,0.25464,0.21385,1.19072,0.83983,4.0,179553.0,0.22278,alvarodias_
apresentamos,1.0,4.0,39271.0,140282.0,0.25464,0.28514,0.89304,1.11977,5.0,179553.0,0.27847,alvarodias_
apresentando,2.0,3.0,39271.0,140282.0,0.50928,0.21385,2.38143,0.41991,5.0,179553.0,0.27847,alvarodias_
apresentar,5.0,34.0,39271.0,140282.0,1.2732,2.42369,0.52532,1.90361,39.0,179553.0,2.17206,alvarodias_
apresentação,1.0,25.0,39271.0,140282.0,0.25464,1.78212,0.14289,6.99858,26.0,179553.0,1.44804,alvarodias_
apresente,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
apresentei,16.0,7.0,39271.0,140282.0,4.07425,0.49899,8.16492,0.12248,23.0,179553.0,1.28096,alvarodias_
apresento,1.0,2.0,39271.0,140282.0,0.25464,0.14257,1.78608,0.55989,3.0,179553.0,0.16708,alvarodias_
apresentou,17.0,5.0,39271.0,140282.0,4.32889,0.35642,12.14532,0.08234,22.0,179553.0,1.22526,alvarodias_
aprimorar,4.0,2.0,39271.0,140282.0,1.01856,0.14257,7.1443,0.13997,6.0,179553.0,0.33416,alvarodias_
aprova,2.0,5.0,39271.0,140282.0,0.50928,0.35642,1.42886,0.69986,7.0,179553.0,0.38986,alvarodias_
aprovada,22.0,6.0,39271.0,140282.0,5.6021,0.42771,13.09789,0.07635,28.0,179553.0,1.55943,alvarodias_
aprovadas,2.0,1.0,39271.0,140282.0,0.50928,0.07128,7.1443,0.13997,3.0,179553.0,0.16708,alvarodias_
aprovado,20.0,15.0,39271.0,140282.0,5.09282,1.06927,4.76287,0.20996,35.0,179553.0,1.94929,alvarodias_
aprovados,4.0,5.0,39271.0,140282.0,1.01856,0.35642,2.85772,0.34993,9.0,179553.0,0.50124,alvarodias_
aprovam,1.0,4.0,39271.0,140282.0,0.25464,0.28514,0.89304,1.11977,5.0,179553.0,0.27847,alvarodias_
aprovando,1.0,2.0,39271.0,140282.0,0.25464,0.14257,1.78608,0.55989,3.0,179553.0,0.16708,alvarodias_
aprovar,44.0,18.0,39271.0,140282.0,11.2042,1.28313,8.73193,0.11452,62.0,179553.0,3.45302,alvarodias_
aprovarem,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
aprovação,24.0,30.0,39271.0,140282.0,6.11138,2.13855,2.85772,0.34993,54.0,179553.0,3.00747,alvarodias_
aproveitando,1.0,5.0,39271.0,140282.0,0.25464,0.35642,0.71443,1.39972,6.0,179553.0,0.33416,alvarodias_
aproveitar,2.0,7.0,39271.0,140282.0,0.50928,0.49899,1.02061,0.9798,9.0,179553.0,0.50124,alvarodias_
aproveitou,1.0,1.0,39271.0,140282.0,0.25464,0.07128,3.57215,0.27994,2.0,179553.0,0.11139,alvarodias_
aprovou,7.0,5.0,39271.0,140282.0,1.78249,0.35642,5.00101,0.19996,12.0,179553.0,0.66833,alvarodias_
